width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.08247739352366201,0.3745060259664547,0.26014272014180045,0.5048396722279626,0.36851187697419985,0.2056528215458882,0.5575282651422588
0.0840205423372912,0.3801946367619757,0.26591866059637315,0.5094951119800676,0.37428298935768745,0.21057622513310495,0.5629015591471711
0.0855925634049923,0.3859163436534631,0.2717721816715018,0.5141533914222846,0.38032842979372117,0.21569791856207027,0.5681012103340392
0.08719399692551211,0.39166974497834944,0.27770208961893655,0.5188138417106493,0.38642899559645916,0.22069110194578137,0.5726028676423311
0.08882539320469478,0.39745340482668956,0.28370708591594934,0.5234757963973888,0.39233119431613894,0.22570600816362915,0.5775560444561876
0.09048731284458551,0.40326585432055634,0.28978576657856925,0.5281385919816759,0.39818420362805085,0.23026146213493012,0.5824957979257774
0.09218032693607174,0.4091055929676262,0.29593662172179264,0.5328015684606551,0.4039787639051904,0.23514070162726625,0.587063737162435
0.09390501725512918,0.4149710900867059,0.3021580353771399,0.537464069879884,0.4103416245810171,0.24089046137943834,0.5916894243206606
0.09566197646273929,0.4208607863026714,0.30844828557710485,0.5421254448822813,0.41638784193504563,0.2468718456325825,0.5964335592091667
0.09745180830854741,0.4267730951080289,0.31480554471514416,0.5467850472546444,0.422667747928774,0.252952809227483,0.6008733736576067
0.09927512783833119,0.4327064044880424,0.3212278801888546,0.5514422364707464,0.4286397304089563,0.2591320279792234,0.6054528505017002
0.10113256160535065,0.4386590786061262,0.32771325533290807,0.5560963782299783,0.4347088544788226,0.26543249613009395,0.6099841522566788
0.10302474788565308,0.44462945954595756,0.334259530647161,0.5607468449904432,0.4407217104960638,0.271842238096436,0.6159897512909638
0.1049523368974055,0.450615869106533,0.3408644653241208,0.5653930164953475,0.44679689556158536,0.27832359404423246,0.6207752611488653
0.10691599102433154,0.45661661064618625,0.347525719078669,0.5700342802914684,0.4530521808289424,0.2843492978770114,0.626159612527708
0.10891638504332843,0.46262997097137026,0.3542408542815895,0.5746700322383943,0.45931609819857055,0.29058924834785493,0.630893982326926
0.1109542063563428,0.46865422226583575,0.36100733839706395,0.5792996770071543,0.465851118989975,0.2966015519789933,0.6359376233469399
0.1130301552265849,0.4746876240556569,0.36782254672287346,0.5839226285667508,0.4720964076025369,0.3033961673023366,0.6402966859648209
0.11514494501916225,0.4807284252054161,0.37468376543060283,0.5885383106570049,0.4785683945017394,0.3099386864639232,0.6451655038635563
0.1172993024462158,0.4867748659407204,0.3815881949016871,0.5931461572460069,0.4850808672181687,0.31652102092555506,0.6500772905068934
0.11949396781664216,0.49282517989211455,0.3885329533536986,0.5977456129703247,0.49148732920916427,0.323034381579957,0.6549785639007963
0.1217296952904886,0.4988775961553657,0.3955150807498378,0.6023361335559839,0.4974670715936411,0.32992102105965415,0.6598163013179625
