metric,group,width_mm,pod
mtf_h,high,0.8800000000000001,0.8390795718170084
mtf_h,high,0.89,0.8417507529912408
mtf_h,high,0.9,0.8443858173966073
mtf_h,high,0.91,0.846984980523096
mtf_h,high,0.92,0.8495484660758393
mtf_h,high,0.93,0.8520765056187772
mtf_h,high,0.9400000000000001,0.8545693382224095
mtf_h,high,0.9500000000000001,0.8570272101159396
mtf_h,high,0.9600000000000001,0.859450374344083
mtf_h,high,0.9700000000000001,0.8618390904288029
mtf_h,high,0.9800000000000001,0.8641936240362156
mtf_h,high,0.9900000000000001,0.8665142466488799
mtf_h,high,1.0,0.8688012352436796
mtf_h,high,1.01,0.871054871975482
mtf_h,high,1.02,0.8732754438667377
mtf_h,high,1.03,0.8754632425031745
mtf_h,high,1.04,0.8776185637357193
mtf_h,high,1.05,0.8797417073887641
mtf_h,high,1.06,0.8818329769748801
mtf_h,high,1.07,0.8838926794160674
mtf_h,high,1.08,0.8859211247716157
mtf_h,high,1.09,0.8879186259726305
mtf_h,high,1.1,0.8898854985632799
mtf_h,high,1.11,0.8918220604487864
mtf_h,high,1.12,0.893728631650196
mtf_h,high,1.1300000000000001,0.895605534065927
mtf_h,high,1.1400000000000001,0.8974530912401034
mtf_h,high,1.1500000000000001,0.8992716281376615
mtf_h,high,1.1600000000000001,0.9010614709262081
mtf_h,high,1.1700000000000002,0.9028229467646042
mtf_h,high,1.1800000000000002,0.9045563835982324
mtf_h,high,1.1900000000000002,0.9062621099609055
mtf_h,high,1.2000000000000002,0.9079404547833598
mtf_h,high,1.21,0.9095917472082748
mtf_h,high,1.22,0.9112163164117498
mtf_h,high,1.23,0.9128144914311647
mtf_h,high,1.24,0.9143866009993458
mtf_h,high,1.25,0.9159329733849513
mtf_h,high,1.26,0.917453936238989
mtf_h,high,1.27,0.9189498164473687
mtf_h,high,1.28,0.9204209399893959
mtf_h,high,1.29,0.9218676318021012
mtf_h,high,1.3,0.9232902156503054
mtf_h,high,1.31,0.9246890140023077
mtf_h,high,1.32,0.9260643479110902
mtf_h,high,1.33,0.9274165369009258
mtf_h,high,1.34,0.9287458988592756
mtf_h,high,1.35,0.9300527499338579
mtf_h,high,1.36,0.9313374044347744
mtf_h,high,1.37,0.9326001747415752
mtf_h,high,1.3800000000000001,0.9338413712151407
mtf_h,high,1.3900000000000001,0.9350613021142656
mtf_h,high,1.4000000000000001,0.9362602735168212
mtf_h,high,1.4100000000000001,0.937438589245378
mtf_h,high,1.4200000000000002,0.9385965507971703
mtf_h,high,1.4300000000000002,0.9397344572782783
mtf_h,high,1.4400000000000002,0.9408526053419161
mtf_h,high,1.4500000000000002,0.9419512891307007
mtf_h,high,1.46,0.9430308002227875
mtf_h,high,1.47,0.9440914275817575
mtf_h,high,1.48,0.9451334575101344
mtf_h,high,1.49,0.9461571736064265
mtf_h,high,1.5,0.9471628567255715
mtf_h,low,0.05,0.4328603111814619
mtf_h,low,0.060000000000000005,0.441833445497933
mtf_h,low,0.07,0.45084472251567365
mtf_h,low,0.08,0.4598883594546254
mtf_h,low,0.09,0.4689584887789894
mtf_h,low,0.1,0.47804917322454094
mtf_h,low,0.11,0.48715442121430164
mtf_h,low,0.12000000000000001,0.4962682025783142
mtf_h,low,0.13,0.5053844644903556
mtf_h,low,0.14,0.5144971475323321
mtf_h,low,0.15000000000000002,0.5236002017958701
mtf_h,low,0.16,0.5326876029302539
mtf_h,low,0.16999999999999998,0.5417533680463827
mtf_h,low,0.18,0.5507915713878069
mtf_h,low,0.19,0.5597963596821462
mtf_h,low,0.2,0.5687619670892518
mtf_h,low,0.21000000000000002,0.5776827296663007
mtf_h,low,0.22000000000000003,0.5865530992745693
mtf_h,low,0.22999999999999998,0.5953676568578262
mtf_h,low,0.24,0.6041211250280717
mtf_h,low,0.25,0.6128083799006341
mtf_h,low,0.26,0.6214244621273208
mtf_h,low,0.27,0.6299645870833509
mtf_h,low,0.28,0.6384241541710391
mtf_h,low,0.29,0.6467987552106039
mtf_h,low,0.3,0.6550841818959051
mtf_h,low,0.31,0.6632764323003371
mtf_h,low,0.32,0.6713717164253742
mtf_h,low,0.33,0.6793664607913618
mtf_h,low,0.33999999999999997,0.6872573120769492
mtf_h,low,0.35,0.6950411398200438
mtf_h,low,0.36,0.7027150381992368
mtf_h,low,0.37,0.7102763269202919
mtf_h,low,0.38,0.7177225512374374
mtf_h,low,0.39,0.7250514811438379
mtf_h,low,0.4,0.7322611097697173
mtf_h,low,0.41,0.7393496510301575
mtf_h,low,0.42,0.746315536567576
mtf_h,low,0.43,0.7531574120363242
mtf_h,low,0.44,0.7598741327787332
mtf_h,low,0.45,0.766464758943287
mtf_h,low,0.46,0.7729285500964495
mtf_h,low,0.47,0.7792649593800298
mtf_h,low,0.48,0.7854736272658868
mtf_h,low,0.49,0.7915543749592497
mtf_h,low,0.5,0.7975071975010496
mtf_h,low,0.51,0.8033322566184061
mtf_h,low,0.52,0.809029873370871
mtf_h,low,0.53,0.8146005206382186
mtf_h,low,0.54,0.8200448154935241
mtf_h,low,0.55,0.8253635115030459
mtf_h,low,0.56,0.8305574909920408
mtf_h,low,0.5700000000000001,0.8356277573131426
mtf_h,low,0.5800000000000001,0.8405754271513497
mtf_h,low,0.5900000000000001,0.8454017228970329
mtf_h,low,0.6000000000000001,0.8501079651157196
mtf_h,low,0.6100000000000001,0.8546955651407545
mtf_h,low,0.6200000000000001,0.859166017812311
mtf_h,low,0.63,0.863520894383655
mtf_h,low,0.64,0.8677618356130492
mtf_h,low,0.65,0.8718905450572614
mtf_h,low,0.66,0.8759087825803122
mtf_h,low,0.67,0.879818358088874
mtf_h,low,0.68,0.8836211255036283
mtf_h,low,0.6900000000000001,0.887318976973905
mtf_h,low,0.7000000000000001,0.8909138373410748
mtf_h,low,0.7100000000000001,0.8944076588544329
mtf_h,low,0.7200000000000001,0.8978024161417308
mtf_h,low,0.7300000000000001,0.9011001014350359
mtf_h,low,0.7400000000000001,0.9043027200512777
mtf_h,low,0.7500000000000001,0.9074122861256255
mtf_h,low,0.76,0.9104308185947656
mtf_h,low,0.77,0.9133603374261747
mtf_h,low,0.78,0.916202860088651
mtf_h,low,0.79,0.9189603982586074
mtf_h,low,0.8,0.9216349547560088
mtf_h,low,0.81,0.9242285207032878
mtf_h,low,0.8200000000000001,0.9267430729001251
mtf_h,low,0.8300000000000001,0.929180571406619
mtf_h,low,0.8400000000000001,0.9315429573270771
mtf_h,low,0.8500000000000001,0.9338321507864519
mtf_h,low,0.8600000000000001,0.9360500490912915
mtf_h,low,0.8700000000000001,0.9381985250669884
mtf_h,low,0.8800000000000001,0.9402794255630674
mtf_h,low,0.89,0.9422945701182764
mtf_h,low,0.9,0.9442457497772889
mtf_h,low,0.91,0.9461347260509287
mtf_h,low,0.92,0.947963230011945
mtf_h,low,0.93,0.9497329615185336
mtf_h,low,0.9400000000000001,0.9514455885579636
mtf_h,low,0.9500000000000001,0.9531027467028897
mtf_h,low,0.9600000000000001,0.9547060386731282
mtf_h,low,0.9700000000000001,0.9562570339959222
mtf_h,low,0.9800000000000001,0.957757268757959
mtf_h,low,0.9900000000000001,0.9592082454426519
mtf_h,low,1.0,0.9606114328464632
mtf_h,low,1.01,0.9619682660683003
mtf_h,low,1.02,0.9632801465662855
mtf_h,low,1.03,0.9645484422764594
mtf_h,low,1.04,0.9657744877882447
mtf_h,low,1.05,0.9669595845717529
mtf_h,low,1.06,0.9681050012522754
mtf_h,low,1.07,0.9692119739275482
mtf_h,low,1.08,0.9702817065236293
mtf_h,low,1.09,0.9713153711854624
mtf_h,low,1.1,0.9723141086984359
mtf_h,low,1.11,0.9732790289374685
mtf_h,low,1.12,0.974211211340372
mtf_h,low,1.1300000000000001,0.9751117054024485
mtf_h,low,1.1400000000000001,0.9759815311894817
mtf_h,low,1.1500000000000001,0.9768216798664735
mtf_h,low,1.1600000000000001,0.9776331142396615
mtf_h,low,1.1700000000000002,0.9784167693095277
mtf_h,low,1.1800000000000002,0.9791735528326777
mtf_h,low,1.1900000000000002,0.9799043458906278
mtf_h,low,1.2000000000000002,0.9806100034636881
mtf_h,low,1.21,0.9812913550082722
mtf_h,low,1.22,0.9819492050361038
mtf_h,low,1.23,0.9825843336939104
mtf_h,low,1.24,0.9831974973423241
mtf_h,low,1.25,0.9837894291328148
mtf_h,low,1.26,0.984360839581593
mtf_h,low,1.27,0.9849124171395179
mtf_h,low,1.28,0.9854448287571401
mtf_h,low,1.29,0.9859587204440963
mtf_h,low,1.3,0.9864547178221555
mtf_h,low,1.31,0.9869334266712929
mtf_h,low,1.32,0.9873954334682398
mtf_h,low,1.33,0.9878413059170208
mtf_h,low,1.34,0.9882715934710581
mtf_h,low,1.35,0.9886868278464712
mtf_h,low,1.36,0.9890875235262607
mtf_h,low,1.37,0.9894741782551113
mtf_h,low,1.3800000000000001,0.9898472735245903
mtf_h,low,1.3900000000000001,0.9902072750485676
mtf_h,low,1.4000000000000001,0.9905546332287153
mtf_h,low,1.4100000000000001,0.9908897836099803
mtf_h,low,1.4200000000000002,0.9912131473259612
mtf_h,low,1.4300000000000002,0.9915251315341403
mtf_h,low,1.4400000000000002,0.9918261298409623
mtf_h,low,1.4500000000000002,0.9921165227167585
mtf_h,low,1.46,0.9923966779005543
mtf_h,low,1.47,0.9926669507948052
mtf_h,low,1.48,0.9929276848501327
mtf_h,low,1.49,0.9931792119401427
mtf_h,low,1.5,0.9934218527264238
bew_h,high,0.05,0.44187808216679947
bew_h,high,0.060000000000000005,0.44815060762748016
bew_h,high,0.07,0.4544396739340366
bew_h,high,0.08,0.4607433107641469
bew_h,high,0.09,0.467059529238874
bew_h,high,0.1,0.47338632440362227
bew_h,high,0.11,0.47972167775258145
bew_h,high,0.12000000000000001,0.48606355978996596
bew_h,high,0.13,0.49240993262118843
bew_h,high,0.14,0.4987587525669634
bew_h,high,0.15000000000000002,0.5051079727932335
bew_h,high,0.16,0.5114555459497344
bew_h,high,0.16999999999999998,0.517799426809973
bew_h,high,0.18,0.5241375749053891
bew_h,high,0.19,0.5304679571464975
bew_h,high,0.2,0.5367885504238664
bew_h,high,0.21000000000000002,0.5430973441818863
bew_h,high,0.22000000000000003,0.5493923429584068
bew_h,high,0.22999999999999998,0.5556715688834807
bew_h,high,0.24,0.5619330641306415
bew_h,high,0.25,0.5681748933143619
bew_h,high,0.26,0.5743951458275852
bew_h,high,0.27,0.5805919381134959
bew_h,high,0.28,0.5867634158659905
bew_h,high,0.29,0.5929077561536312
bew_h,high,0.3,0.5990231694622014
bew_h,high,0.31,0.6051079016513388
bew_h,high,0.32,0.6111602358210971
bew_h,high,0.33,0.617178494084668
bew_h,high,0.33999999999999997,0.6231610392438924
bew_h,high,0.35,0.6291062763645952
bew_h,high,0.36,0.6350126542491822
bew_h,high,0.37,0.6408786668043576
bew_h,high,0.38,0.6467028543022232
bew_h,high,0.39,0.6524838045334437
bew_h,high,0.4,0.6582201538515567
bew_h,high,0.41,0.6639105881079213
bew_h,high,0.42,0.6695538434771783
bew_h,high,0.43,0.6751487071734905
bew_h,high,0.44,0.6806940180581921
bew_h,high,0.45,0.6861886671398424
bew_h,high,0.46,0.6916315979680138
bew_h,high,0.47,0.6970218069224757
bew_h,high,0.48,0.70235834339974
bew_h,high,0.49,0.7076403098992251
bew_h,high,0.5,0.7128668620115635
bew_h,high,0.51,0.7180372083118307
bew_h,high,0.52,0.7231506101606964
bew_h,high,0.53,0.7282063814167089
bew_h,high,0.54,0.7332038880631131
bew_h,high,0.55,0.7381425477527568
bew_h,high,0.56,0.7430218292747935
bew_h,high,0.5700000000000001,0.7478412519470033
bew_h,high,0.5800000000000001,0.7526003849376579
bew_h,high,0.5900000000000001,0.7572988465209342
bew_h,high,0.6000000000000001,0.7619363032699392
bew_h,high,0.6100000000000001,0.7665124691914557
bew_h,high,0.6200000000000001,0.7710271048065277
bew_h,high,0.63,0.775480016181025
bew_h,high,0.64,0.7798710539102982
bew_h,high,0.65,0.784200112062016
bew_h,high,0.66,0.7884671270812309
bew_h,high,0.67,0.7926720766616581
bew_h,high,0.68,0.796814978587086
bew_h,high,0.6900000000000001,0.8008958895467535
bew_h,high,0.7000000000000001,0.8049149039284293
bew_h,high,0.7100000000000001,0.8088721525928385
bew_h,high,0.7200000000000001,0.8127678016329521
bew_h,high,0.7300000000000001,0.8166020511215536
bew_h,high,0.7400000000000001,0.8203751338503547
bew_h,high,0.7500000000000001,0.8240873140638107
bew_h,high,0.76,0.8277388861906447
bew_h,high,0.77,0.8313301735759483
bew_h,high,0.78,0.8348615272165878
bew_h,high,0.79,0.8383333245024924
bew_h,high,0.8,0.8417459679662616
bew_h,high,0.81,0.845099884043373
bew_h,high,0.8200000000000001,0.8483955218451343
bew_h,high,0.8300000000000001,0.8516333519463671
bew_h,high,0.8400000000000001,0.854813865189673
bew_h,high,0.8500000000000001,0.8579375715079834
bew_h,high,0.8600000000000001,0.8610049987669607
bew_h,high,0.8700000000000001,0.8640166916286703
bew_h,high,0.8800000000000001,0.866973210437823
bew_h,high,0.89,0.8698751301317416
bew_h,high,0.9,0.8727230391750916
bew_h,high,0.91,0.8755175385202846
bew_h,high,0.92,0.8782592405943497
bew_h,high,0.93,0.8809487683129544
bew_h,high,0.9400000000000001,0.8835867541221474
bew_h,high,0.9500000000000001,0.8861738390682908
bew_h,high,0.9600000000000001,0.8887106718965554
bew_h,high,0.9700000000000001,0.8911979081782523
bew_h,high,0.9800000000000001,0.8936362094671955
bew_h,high,0.9900000000000001,0.8960262424851947
bew_h,high,1.0,0.898368678336711
bew_h,high,1.01,0.9006641917526268
bew_h,high,1.02,0.9029134603630179
bew_h,high,1.03,0.9051171639987496
bew_h,high,1.04,0.9072759840216594
bew_h,high,1.05,0.909390602683039
bew_h,high,1.06,0.9114617025100709
bew_h,high,1.07,0.9134899657198414
bew_h,high,1.08,0.9154760736604957
bew_h,high,1.09,0.9174207062790751
bew_h,high,1.1,0.9193245416155423
bew_h,high,1.11,0.9211882553224607
bew_h,high,1.12,0.9230125202097837
bew_h,high,1.1300000000000001,0.9247980058141708
bew_h,high,1.1400000000000001,0.9265453779922416
bew_h,high,1.1500000000000001,0.9282552985371533
bew_h,high,1.1600000000000001,0.9299284248178761
bew_h,high,1.1700000000000002,0.9315654094405329
bew_h,high,1.1800000000000002,0.9331668999311569
bew_h,high,1.1900000000000002,0.934733538439216
bew_h,high,1.2000000000000002,0.9362659614612512
bew_h,high,1.21,0.9377647995839707
bew_h,high,1.22,0.9392306772461438
bew_h,high,1.23,0.94066421251864
bew_h,high,1.24,0.9420660169019603
bew_h,high,1.25,0.9434366951406177
bew_h,high,1.26,0.94477684505372
bew_h,high,1.27,0.9460870573811293
bew_h,high,1.28,0.9473679156445667
bew_h,high,1.29,0.9486199960230506
bew_h,high,1.3,0.9498438672420645
bew_h,high,1.31,0.9510400904758556
bew_h,high,1.32,0.9522092192622883
bew_h,high,1.33,0.953351799429679
bew_h,high,1.34,0.9544683690350564
bew_h,high,1.35,0.9555594583133054
bew_h,high,1.36,0.9566255896366626
bew_h,high,1.37,0.95766727748405
bew_h,high,1.3800000000000001,0.9586850284197457
bew_h,high,1.3900000000000001,0.9596793410809015
bew_h,high,1.4000000000000001,0.9606507061734412
bew_h,high,1.4100000000000001,0.961599606475874
bew_h,high,1.4200000000000002,0.9625265168505877
bew_h,high,1.4300000000000002,0.9634319042621874
bew_h,high,1.4400000000000002,0.9643162278024701
bew_h,high,1.4500000000000002,0.9651799387216312
bew_h,high,1.46,0.9660234804653224
bew_h,high,1.47,0.9668472887171866
bew_h,high,1.48,0.9676517914465135
bew_h,high,1.49,0.9684374089606739
bew_h,high,1.5,0.969204553962002
bew_h,low,0.05,0.5042590249113209
bew_h,low,0.060000000000000005,0.5114053921635051
bew_h,low,0.07,0.5185471001908604
bew_h,low,0.08,0.5256812380142118
bew_h,low,0.09,0.532804907001548
bew_h,low,0.1,0.5399152255633781
bew_h,low,0.11,0.5470093337892452
bew_h,low,0.12000000000000001,0.5540843980096373
bew_h,low,0.13,0.5611376152679831
bew_h,low,0.14,0.5681662176879425
bew_h,low,0.15000000000000002,0.5751674767218117
bew_h,low,0.16,0.582138707266551
bew_h,low,0.16999999999999998,0.589077271634699
bew_h,low,0.18,0.5959805833682595
bew_h,low,0.19,0.6028461108845301
bew_h,low,0.2,0.609671380943767
bew_h,low,0.21000000000000002,0.6164539819295589
bew_h,low,0.22000000000000003,0.6231915669337843
bew_h,low,0.22999999999999998,0.6298818566390665
bew_h,low,0.24,0.6365226419926868
bew_h,low,0.25,0.6431117866669834
bew_h,low,0.26,0.6496472293023278
bew_h,low,0.27,0.6561269855298265
bew_h,low,0.28,0.6625491497719505
bew_h,low,0.29,0.6689118968203147
bew_h,low,0.3,0.6752134831908363
bew_h,low,0.31,0.6814522482574666
bew_h,low,0.32,0.687626615166625
bew_h,low,0.33,0.693735091535347
bew_h,low,0.33999999999999997,0.6997762699370017
bew_h,low,0.35,0.705748828179221
bew_h,low,0.36,0.711651529379414
bew_h,low,0.37,0.7174832218439202
bew_h,low,0.38,0.7232428387574651
bew_h,low,0.39,0.7289293976901401
bew_h,low,0.4,0.734541999929621
bew_h,low,0.41,0.7400798296467634
bew_h,low,0.42,0.7455421529030887
bew_h,low,0.43,0.7509283165089716
bew_h,low,0.44,0.7562377467415907
bew_h,low,0.45,0.7614699479318855
bew_h,low,0.46,0.7666245009298924
bew_h,low,0.47,0.7717010614579056
bew_h,low,0.48,0.7766993583609316
bew_h,low,0.49,0.7816191917638721
bew_h,low,0.5,0.786460431144803
bew_h,low,0.51,0.7912230133335899
bew_h,low,0.52,0.7959069404449288
bew_h,low,0.53,0.8005122777547024
bew_h,low,0.54,0.8050391515283143
bew_h,low,0.55,0.8094877468094069
bew_h,low,0.56,0.8138583051770828
bew_h,low,0.5700000000000001,0.8181511224794424
bew_h,low,0.5800000000000001,0.822366546550928
bew_h,low,0.5900000000000001,0.8265049749206147
bew_h,low,0.6000000000000001,0.8305668525182396
bew_h,low,0.6100000000000001,0.83455266938439
bew_h,low,0.6200000000000001,0.8384629583909001
bew_h,low,0.63,0.842298292977128
bew_h,low,0.64,0.8460592849074027
bew_h,low,0.65,0.8497465820545524
bew_h,low,0.66,0.8533608662140483
bew_h,low,0.67,0.8569028509529218
bew_h,low,0.68,0.8603732794972512
bew_h,low,0.6900000000000001,0.863772922661647
bew_h,low,0.7000000000000001,0.8671025768238204
bew_h,low,0.7100000000000001,0.8703630619469792
bew_h,low,0.7200000000000001,0.873555219652458
bew_h,low,0.7300000000000001,0.8766799113446879
bew_h,low,0.7400000000000001,0.8797380163902908
bew_h,low,0.7500000000000001,0.882730430352807
bew_h,low,0.76,0.8856580632842787
bew_h,low,0.77,0.8885218380746592
bew_h,low,0.78,0.8913226888597634
bew_h,low,0.79,0.8940615594882445
bew_h,low,0.8,0.896739402047872
bew_h,low,0.81,0.8993571754511698
bew_h,low,0.8200000000000001,0.9019158440802982
bew_h,low,0.8300000000000001,0.9044163764908791
bew_h,low,0.8400000000000001,0.9068597441743126
bew_h,low,0.8500000000000001,0.9092469203779762
bew_h,low,0.8600000000000001,0.9115788789825794
bew_h,low,0.8700000000000001,0.9138565934358053
bew_h,low,0.8800000000000001,0.9160810357412866
bew_h,low,0.89,0.9182531755018429
bew_h,low,0.9,0.9203739790158417
bew_h,low,0.91,0.9224444084254532
bew_h,low,0.92,0.9244654209155194
bew_h,low,0.93,0.9264379679616905
bew_h,low,0.9400000000000001,0.9283629946264448
bew_h,low,0.9500000000000001,0.9302414389015646
bew_h,low,0.9600000000000001,0.9320742310956148
bew_h,low,0.9700000000000001,0.9338622932649451
bew_h,low,0.9800000000000001,0.9356065386867272
bew_h,low,0.9900000000000001,0.9373078713725194
bew_h,low,1.0,0.938967185620858
bew_h,low,1.01,0.9405853656073709
bew_h,low,1.02,0.9421632850109153
bew_h,low,1.03,0.9437018066742565
bew_h,low,1.04,0.945201782297818
bew_h,low,1.05,0.9466640521650481
bew_h,low,1.06,0.9480894448979785
bew_h,low,1.07,0.9494787772415687
bew_h,low,1.08,0.9508328538754575
bew_h,low,1.09,0.9521524672517769
bew_h,low,1.1,0.9534383974577113
bew_h,low,1.11,0.9546914121015181
bew_h,low,1.12,0.9559122662207625
bew_h,low,1.1300000000000001,0.9571017022115533
bew_h,low,1.1400000000000001,0.9582604497775981
bew_h,low,1.1500000000000001,0.9593892258979447
bew_h,low,1.1600000000000001,0.9604887348123021
bew_h,low,1.1700000000000002,0.9615596680228726
bew_h,low,1.1800000000000002,0.9626027043116737
bew_h,low,1.1900000000000002,0.9636185097723569
bew_h,low,1.2000000000000002,0.9646077378555673
bew_h,low,1.21,0.9655710294269384
bew_h,low,1.22,0.9665090128368325
bew_h,low,1.23,0.9674223040009929
bew_h,low,1.24,0.9683115064913006
bew_h,low,1.25,0.9691772116358603
bew_h,low,1.26,0.9700199986276858
bew_h,low,1.27,0.9708404346412779
bew_h,low,1.28,0.9716390749564258
bew_h,low,1.29,0.9724164630885981
bew_h,low,1.3,0.973173130925312
bew_h,low,1.31,0.97390959886791
bew_h,low,1.32,0.9746263759781947
bew_h,low,1.33,0.975323960129405
bew_h,low,1.34,0.9760028381610449
bew_h,low,1.35,0.976663486037099
bew_h,low,1.36,0.9773063690071998
bew_h,low,1.37,0.9779319417703332
bew_h,low,1.3800000000000001,0.9785406486406912
bew_h,low,1.3900000000000001,0.9791329237153096
bew_h,low,1.4000000000000001,0.9797091910431432
bew_h,low,1.4100000000000001,0.9802698647952586
bew_h,low,1.4200000000000002,0.9808153494358405
bew_h,low,1.4300000000000002,0.9813460398937283
bew_h,low,1.4400000000000002,0.9818623217342188
bew_h,low,1.4500000000000002,0.9823645713308903
bew_h,low,1.46,0.9828531560372123
bew_h,low,1.47,0.9833284343577358
bew_h,low,1.48,0.9837907561186557
bew_h,low,1.49,0.9842404626375717
bew_h,low,1.5,0.9846778868922677
