width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.610653177922252,0.8159581318723381,0.7742851385289441,0.8514136561472189,0.8189873217687419,0.7220795621372871,0.9029906317431737
0.6220784750466001,0.8187065996740527,0.7769549803217198,0.8541102830362052,0.822027600530489,0.7254646416855459,0.9052202521435655
0.6337175390342006,0.8214230050774027,0.7795891490920845,0.8567755462787158,0.8248056394313854,0.7287908609481257,0.9075948641024999
0.6455743694547216,0.8241074536098516,0.782188417996907,0.8594090063352019,0.827406580703415,0.732111294564901,0.9099158976750176
0.6576530407096232,0.8267600590327386,0.7847535374676978,0.8620102663285495,0.8298992135017128,0.7353662459648674,0.9117869732301443
0.6699577034322579,0.8293809430875952,0.787285235010865,0.8645789713647629,0.832598161835655,0.7381121983512983,0.9141085122621706
0.6824925859141661,0.8319702352429456,0.7897842151705511,0.8671148077003551,0.8349967723700893,0.7414312544209588,0.9158662894737951
0.6952619955580586,0.8345280724418633,0.792251159633043,0.8696175017785613,0.837816376723743,0.74417806467394,0.9180580201473764
0.7082703203579818,0.837054598850549,0.794686727453093,0.8720868191550639,0.8405076667994789,0.7473911284344614,0.9197281180117862
0.7215220304071799,0.839549965608175,0.7970915553839535,0.8745225633323809,0.8430669107617351,0.7503650679075716,0.9217992449694413
0.7350216794341673,0.8420143305782428,0.7994662582944299,0.8769245745204851,0.8453806802166755,0.7528728993738297,0.9238157111065067
0.748773906367541,0.8444478581016769,0.8018114296577773,0.8792927283396302,0.8476374446695614,0.756343678252298,0.9257923892596023
0.7627834369300711,0.8468507187518743,0.8041276420987629,0.8816269344797907,0.8501508417430361,0.7588895898497099,0.9274229985605238
0.7770550852626161,0.8492230890919156,0.8064154479866524,0.8839271353296112,0.8525633711410402,0.7612470640026303,0.9292730683549605
0.7915937555784224,0.8515651514341323,0.8086753800632724,0.8861933045863094,0.85492981210078,0.7631980978033497,0.9307101503183389
0.806404443848374,0.8538770936022145,0.810907952096577,0.8884254458566171,0.8571675721123282,0.7652962402407939,0.9320323289607922
0.8214922395177766,0.8561591086960338,0.8131136595513743,0.8906235912575737,0.8595894796421648,0.7678424165751833,0.9333303570079409
0.8368623272552577,0.8584113948593401,0.8152929802699673,0.8927878000248067,0.8616340691502296,0.7703798713185974,0.9346001913099902
0.8525199887343928,0.8606341550504901,0.8174463751564873,0.8949181571348651,0.8636628006492646,0.7730418343122567,0.9359075195127508
0.868470604448664,0.8628275968163428,0.8195742888596206,0.8970147719471844,0.8658318718378188,0.7765897723853714,0.9374643039755658
0.884719655560376,0.8649919320694611,0.8216771504492588,0.8990777768703826,0.8680512692769756,0.7788854557351541,0.9391380008514099
0.901272725784167,0.8671273768687332,0.8237553740833475,0.9011073260567912,0.8702957926515652,0.7811641876341793,0.9407392840198265
0.9181355033057574,0.8692341512035338,0.8258093596618673,0.9031035941284129,0.8722976102393037,0.7835775367915601,0.9419730922568493
0.9353137827366006,0.8713124787815206,0.827839493465464,0.9050667749368717,0.8741834811456786,0.7867364687340664,0.9431889597379346
0.9528134671051051,0.8733625868201659,0.8298461487767598,0.9069970803593697,0.8761528897837569,0.7885112081967836,0.9446457087111502
0.9706405698851089,0.8753847058421018,0.8318296864828157,0.9088947391321643,0.8781844473414055,0.7913878605753405,0.9460620276554387
0.988801217062312,0.8773790694743602,0.833790455657616,0.910759995722672,0.8802073339075025,0.7939777476011722,0.9474397706017554
1.0073016492393674,0.879345914251571,0.8357287941237621,0.912593109240918,0.8822262495103064,0.7962120645715123,0.948783523709783
1.0261482237803596,0.8812854794231791,0.837645028992866,0.9143943523907466,0.8842009423182795,0.7983347878963679,0.9497381253902883
1.0453474169954078,0.8831980067647314,0.8395394771843601,0.9161640104609212,0.8860348260071577,0.8007767006210909,0.9506443316911228
1.0649058263661406,0.8850837403932776,0.8414124459226598,0.9179023803560173,0.8879121840431208,0.8033315017085714,0.9518395392741148
1.0848301728128098,0.8869429265869211,0.8432642332127747,0.9196097696668109,0.8899063421254542,0.8057210201632306,0.952846564654395
1.105127303003823,0.8887758136085467,0.8450951282946106,0.9212864957796982,0.8917186817228673,0.8080965334232643,0.9538090616353558
1.1258041917084873,0.8905826515337534,0.8469054120763237,0.9229328850245457,0.8934001297137376,0.810248531540467,0.954752778874296
1.1468679441937706,0.8923636920830004,0.8486953575471751,0.9245492718602543,0.895110231591318,0.8121551521590353,0.9557535658159806
1.1683257986659081,0.8941191884579828,0.8504652301704119,0.9261359980972286,0.8968985380483215,0.813989255327539,0.9568252923440967
1.190185128757692,0.8958493951822364,0.8522152882567621,0.9276934121558718,0.8985930201183019,0.8158094910947504,0.9578682550849923
1.212453446062295,0.8975545679459729,0.8539457833191614,0.929221868360162,0.9001507220226499,0.8177445597611293,0.9588836850646753
1.2351384027145065,0.8992349634551334,0.855656960409379,0.9307217262653295,0.9018887554909594,0.819961996928843,0.9598756579089298
1.2582477940202577,0.9008908392846537,0.8573490584372115,0.9321933500186168,0.9034754687180659,0.8217793792090989,0.9608446666694928
1.2817895611353498,0.90252245373592,0.8590223104729393,0.933637107752086,0.9050788644210245,0.82343054557417,0.9617911963830793
1.3057717937943005,0.904130065698393,0.8606769440337373,0.9350533710064192,0.9068094454337778,0.8254855883447052,0.9627157240842459
1.3302027330902426,0.9057139345153774,0.8623131813547339,0.9364425141846621,0.9082664913956917,0.8272153862819537,0.9636445298320164
1.3550907743068412,0.907274319853902,0.8639312396454006,0.9378049140348482,0.9097840962484759,0.8289360295548499,0.964621273264444
